_id,Produto,Categoria do Produto,Preço,Frete,Data da Compra,Vendedor,Local da compra,Avaliação da compra,Tipo de pagamento,Quantidade de parcelas,Latitude,Longitude
6773f9adbc0adbb9a2fb8ac3,Fone de ouvido,eletronicos,56.09,3.2697496674,2021-10-27,Mariana Ferreira,AL,5,cartao_credito,10,-9.62,-36.82
6773f9adbc0adbb9a2fb8ac4,Modelagem preditiva,livros,70.14,4.0235208028,2021-10-27,Juliana Costa,RJ,5,cartao_credito,4,-22.25,-42.66
6773f9adbc0adbb9a2fb8ac5,Pandeiro,instrumentos musicais,58.01,3.6199625076,2021-10-27,Larissa Alves,MG,5,cartao_credito,3,-18.1,-44.38
6773f9adbc0adbb9a2fb8ac6,Cubo mágico 8x8,brinquedos,17.35,0.0,2021-10-27,Bruno Rodrigues,PR,3,cartao_credito,2,-24.89,-51.55
6773f9adbc0adbb9a2fb8ac7,Guitarra,instrumentos musicais,1234.38,66.0101473954,2021-10-27,Thiago Silva,SC,3,cartao_credito,10,-27.45,-50.95
6773f9adbc0adbb9a2fb8ac8,Celular Plus X42,eletronicos,2236.47,119.6164038205,2021-10-27,Juliana Costa,SP,1,cartao_debito,1,-22.19,-48.79
6773f9adbc0adbb9a2fb8ac9,Bateria,instrumentos musicais,848.58,42.7687711952,2021-10-27,Thiago Silva,SP,5,cartao_credito,4,-22.19,-48.79
6773f9adbc0adbb9a2fb8aca,Copo térmico,esporte e lazer,30.17,0.0,2021-10-27,Bruno Rodrigues,SP,3,cupom,1,-22.19,-48.79
6773f9adbc0adbb9a2fb8acb,Headset,eletronicos,69.38,4.3812884275,2022-10-27,Beatriz Moraes,SC,5,boleto,1,-27.45,-50.95
6773f9adbc0adbb9a2fb8acc,Tablet ABXY,eletronicos,1538.12,82.4313672392,2022-10-27,Felipe Santos,RJ,4,cartao_credito,4,-22.25,-42.66
6773f9adbc0adbb9a2fb8acd,Bola de basquete,esporte e lazer,56.18,9.2333513745,2022-10-27,Lucas Oliveira,DF,5,cartao_credito,2,-15.83,-47.86
6773f9adbc0adbb9a2fb8ace,Modelagem preditiva,livros,81.35,1.9160818327,2022-10-27,Thiago Silva,SP,5,boleto,1,-22.19,-48.79
6773f9adbc0adbb9a2fb8acf,Guitarra,instrumentos musicais,890.74,53.8088396597,2022-10-27,Bianca Santos,SP,5,cartao_credito,1,-22.19,-48.79
6773f9adbc0adbb9a2fb8ad0,Celular ABXY,eletronicos,1650.83,85.4861702033,2022-10-27,Felipe Santos,PR,3,cupom,1,-24.89,-51.55
6773f9adbc0adbb9a2fb8ad1,Assistente virtual,eletronicos,161.42,6.1795684499,2022-10-27,João Souza,SP,1,cartao_credito,3,-22.19,-48.79
6773f9adbc0adbb9a2fb8ad2,Pandeiro,instrumentos musicais,53.05,0.0,2022-10-27,Lucas Oliveira,SP,5,cartao_credito,3,-22.19,-48.79
6773f9adbc0adbb9a2fb8ad3,Iniciando em programação,livros,52.05,5.9353222354,2022-10-27,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
6773f9adbc0adbb9a2fb8add,Cubo mágico 8x8,brinquedos,14.83,0.0,2021-11-27,Rafael Costa,SP,5,cartao_credito,1,-22.19,-48.79
6773f9adbc0adbb9a2fb8ade,Smartwatch,eletronicos,214.73,9.0181655719,2021-11-27,Bruno Rodrigues,SP,1,cartao_credito,5,-22.19,-48.79
6773f9adbc0adbb9a2fb8adf,TV Led UHD 4K,eletronicos,2935.86,153.9101518143,2021-11-27,Beatriz Moraes,ES,4,cartao_credito,1,-19.19,-40.34
6773f9adbc0adbb9a2fb8ae0,Blocos de montar,brinquedos,44.69,0.0,2021-11-27,João Souza,ES,1,cartao_credito,1,-19.19,-40.34
6773f9adbc0adbb9a2fb8ae1,Jogo de copos,utilidades domesticas,32.6,0.0,2021-11-27,Pedro Gomes,RS,5,cartao_credito,1,-30.17,-53.5
6773f9adbc0adbb9a2fb8ae2,Boneca bebê,brinquedos,60.04,0.0,2022-11-27,Rafael Costa,SP,1,cartao_credito,5,-22.19,-48.79
6773f9adbc0adbb9a2fb8ae3,Smart TV,eletronicos,2211.99,118.4688250917,2022-11-27,Thiago Silva,RS,5,boleto,1,-30.17,-53.5
6773f9adbc0adbb9a2fb8ae4,Pandeiro,instrumentos musicais,125.87,4.2866378986,2022-11-27,Isabella Pereira,SP,5,cartao_credito,4,-22.19,-48.79
6773f9adbc0adbb9a2fb8ae5,Secadora de roupas,eletrodomesticos,1837.72,98.3841659215,2022-11-27,Isabella Pereira,PR,5,cartao_debito,1,-24.89,-51.55
6773f9adbc0adbb9a2fb8af1,Secadora de roupas,eletrodomesticos,1411.05,79.6142062038,2021-12-27,Bianca Santos,MG,2,cupom,1,-18.1,-44.38
6773f9adbc0adbb9a2fb8af2,Lava louças,eletrodomesticos,1577.12,93.0712817513,2021-12-27,Rafael Costa,MG,5,cartao_credito,2,-18.1,-44.38
6773f9adbc0adbb9a2fb8af3,Mochila,esporte e lazer,118.31,7.1880667507,2021-12-27,Bruno Rodrigues,RN,5,cartao_credito,4,-5.81,-36.59
6773f9adbc0adbb9a2fb8af4,Lavadora de roupas,eletrodomesticos,1634.05,87.2913725267,2021-12-27,Thiago Silva,PR,4,cartao_credito,5,-24.89,-51.55
6773f9adbc0adbb9a2fb8af5,Copo térmico,esporte e lazer,36.39,2.2207839329,2021-12-27,Rafael Costa,SP,5,cartao_credito,3,-22.19,-48.79
6773f9adbc0adbb9a2fb8af6,Lava louças,eletrodomesticos,1414.54,72.904438559,2021-12-27,Felipe Santos,RS,5,cartao_credito,5,-30.17,-53.5
6773f9adbc0adbb9a2fb8af7,Celular ABXY,eletronicos,1486.72,76.7478064124,2021-12-27,João Souza,RJ,5,cartao_credito,1,-22.25,-42.66
6773f9adbc0adbb9a2fb8af8,Pandeiro,instrumentos musicais,121.34,6.9920944854,2021-12-27,Juliana Costa,RJ,5,cartao_credito,4,-22.25,-42.66
6773f9adbc0adbb9a2fb8af9,Smartwatch,eletronicos,290.65,16.0073426326,2021-12-27,Thiago Silva,SP,1,cartao_credito,1,-22.19,-48.79
6773f9adbc0adbb9a2fb8afa,Copo térmico,esporte e lazer,45.16,0.0,2021-12-27,Beatriz Moraes,SP,5,cartao_credito,4,-22.19,-48.79
6773f9adbc0adbb9a2fb8afb,Lava louças,eletrodomesticos,1344.01,71.8532659876,2021-12-27,João Souza,SP,5,cartao_credito,1,-22.19,-48.79
6773f9adbc0adbb9a2fb8afc,Corda de pular,esporte e lazer,16.55,1.1643636196,2021-12-27,Beatriz Moraes,RO,5,boleto,1,-10.83,-63.34
6773f9adbc0adbb9a2fb8afd,Modelagem preditiva,livros,83.1,7.5886413244,2021-12-27,Larissa Alves,SP,4,cupom,1,-22.19,-48.79
6773f9adbc0adbb9a2fb8afe,Boneca bebê,brinquedos,73.88,7.0977040619,2021-12-27,Camila Ribeiro,SP,5,boleto,1,-22.19,-48.79
6773f9adbc0adbb9a2fb8aff,Mochila,esporte e lazer,132.06,7.9716455424,2022-12-27,Isabella Pereira,GO,4,boleto,1,-15.98,-49.86
6773f9adbc0adbb9a2fb8b00,Jogo de tabuleiro,brinquedos,220.86,19.5621401816,2022-12-27,Bruno Rodrigues,ES,4,cartao_credito,3,-19.19,-40.34
6773f9adbc0adbb9a2fb8b01,Cômoda,moveis,332.84,18.253833208,2022-12-27,Thiago Silva,SP,5,boleto,1,-22.19,-48.79
6773f9adbc0adbb9a2fb8b02,TV Led UHD 4K,eletronicos,2196.8,114.5574302051,2022-12-27,Beatriz Moraes,MG,4,cartao_credito,10,-18.1,-44.38
6773f9adbc0adbb9a2fb8b03,Panela de pressão,utilidades domesticas,121.12,9.6130919449,2022-12-27,Camila Ribeiro,MG,5,cartao_credito,5,-18.1,-44.38
6773f9adbc0adbb9a2fb8b04,Dinossauro Rex,brinquedos,22.58,0.0,2022-12-27,Bianca Santos,SP,2,cartao_credito,1,-22.19,-48.79
6773f9adbc0adbb9a2fb8b05,Ciência de dados com python,livros,59.38,4.1016541931,2022-12-27,Camila Ribeiro,SP,5,boleto,1,-22.19,-48.79
6773f9adbc0adbb9a2fb8b12,Blocos de montar,brinquedos,49.64,0.0,2021-01-28,Rafael Costa,SE,5,cartao_credito,6,-10.57,-37.45
6773f9adbc0adbb9a2fb8b13,Dinossauro Rex,brinquedos,21.94,0.0,2021-01-28,Thiago Silva,SC,4,cartao_credito,5,-27.45,-50.95
6773f9adbc0adbb9a2fb8b14,Bola de basquete,esporte e lazer,60.08,9.4410146417,2021-01-28,Isabella Pereira,PE,4,cupom,1,-8.38,-37.86
6773f9adbc0adbb9a2fb8b15,Bateria,instrumentos musicais,709.6,38.3151697619,2021-01-28,Thiago Silva,MG,4,cartao_credito,3,-18.1,-44.38
6773f9adbc0adbb9a2fb8b16,Dashboards com Power BI,livros,46.61,8.7237776649,2021-01-28,Felipe Santos,RJ,4,cartao_credito,1,-22.25,-42.66
6773f9adbc0adbb9a2fb8b17,Iniciando em programação,livros,70.34,4.0285192976,2021-01-28,Mariana Ferreira,PI,1,cartao_debito,1,-6.6,-42.28
6773f9adbc0adbb9a2fb8b18,Panela de pressão,utilidades domesticas,113.11,6.5538717446,2021-01-28,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
6773f9adbc0adbb9a2fb8b19,TV Led UHD 4K,eletronicos,3056.57,163.0419339157,2021-01-28,Juliana Costa,SP,1,boleto,1,-22.19,-48.79
6773f9adbc0adbb9a2fb8b1a,Mochila,esporte e lazer,149.63,8.4984518777,2021-01-28,Mariana Ferreira,SP,5,cartao_credito,5,-22.19,-48.79
6773f9adbc0adbb9a2fb8b1b,Modelagem preditiva,livros,105.58,5.9049432815,2021-01-28,Bruno Rodrigues,DF,5,cartao_credito,3,-15.83,-47.86
6773f9adbc0adbb9a2fb8b1c,Smart TV,eletronicos,1572.68,81.3249178101,2021-01-28,Larissa Alves,RJ,3,boleto,1,-22.25,-42.66
6773f9adbc0adbb9a2fb8b1d,Xadrez de madeira,brinquedos,40.25,2.4263173205,2022-01-28,Larissa Alves,SP,1,cartao_credito,2,-22.19,-48.79
6773f9adbc0adbb9a2fb8b1e,Bicicleta,esporte e lazer,852.89,45.6969525713,2022-01-28,Isabella Pereira,PR,5,boleto,1,-24.89,-51.55
6773f9adbc0adbb9a2fb8b1f,Mesa de jantar,moveis,288.13,15.6308325008,2022-01-28,João Souza,MG,5,cartao_debito,1,-18.1,-44.38
6773f9adbc0adbb9a2fb8b20,Geladeira,eletrodomesticos,2153.74,112.264614747,2023-01-28,Lucas Oliveira,SP,5,cartao_credito,1,-22.19,-48.79
6773f9adbc0adbb9a2fb8b21,Fogão,eletrodomesticos,834.31,44.7132743709,2023-01-28,Juliana Costa,SP,1,cartao_credito,1,-22.19,-48.79
6773f9adbc0adbb9a2fb8b22,Ciência de dados com python,livros,95.68,2.6791112223,2023-01-28,Thiago Silva,SP,5,cartao_credito,2,-22.19,-48.79
6773f9adbc0adbb9a2fb8b23,Violão,instrumentos musicais,430.28,20.4955546104,2023-01-28,João Souza,SP,5,cartao_credito,3,-22.19,-48.79
6773f9adbc0adbb9a2fb8b24,Fogão,eletrodomesticos,638.18,35.3802804435,2023-01-28,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
6773f9adbc0adbb9a2fb8b25,Mochila,esporte e lazer,139.74,5.0251736721,2023-01-28,Larissa Alves,MG,5,boleto,1,-18.1,-44.38
6773f9adbc0adbb9a2fb8b26,Bola de vôlei,esporte e lazer,73.64,4.4473734507,2023-01-28,Rafael Costa,PB,5,boleto,1,-7.28,-36.72
6773f9adbc0adbb9a2fb8b32,TV Led UHD 4K,eletronicos,2849.1,152.594418932,2021-02-28,João Souza,PE,4,cartao_credito,2,-8.38,-37.86
6773f9adbc0adbb9a2fb8b33,Mesa de centro,moveis,172.97,6.7945712028,2021-02-28,Larissa Alves,PE,5,cartao_credito,3,-8.38,-37.86
6773f9adbc0adbb9a2fb8b34,Cubo mágico 8x8,brinquedos,28.86,0.0,2021-02-28,Thiago Silva,SP,3,boleto,1,-22.19,-48.79
6773f9adbc0adbb9a2fb8b35,Guarda roupas,moveis,632.17,31.2455897438,2021-02-28,Bruno Rodrigues,SP,5,boleto,1,-22.19,-48.79
6773f9adbc0adbb9a2fb8b36,Sofá retrátil,moveis,970.75,49.2739561585,2021-02-28,Mariana Ferreira,RJ,5,cartao_credito,1,-22.25,-42.66
6773f9adbc0adbb9a2fb8b37,Secadora de roupas,eletrodomesticos,906.63,45.8597590573,2021-02-28,Beatriz Moraes,RJ,1,cartao_credito,5,-22.25,-42.66
6773f9adbc0adbb9a2fb8b38,Bateria,instrumentos musicais,1312.67,70.8355762909,2022-02-28,Bruno Rodrigues,SP,4,cartao_credito,2,-22.19,-48.79
6773f9adbc0adbb9a2fb8b39,Copo térmico,esporte e lazer,83.05,4.9532671772,2022-02-28,Lucas Oliveira,SP,5,cartao_credito,7,-22.19,-48.79
6773f9adbc0adbb9a2fb8b3a,Iniciando em programação,livros,45.87,3.3308546795,2022-02-28,Beatriz Moraes,SP,4,cartao_credito,2,-22.19,-48.79
6773f9adbc0adbb9a2fb8b3b,Pandeiro,instrumentos musicais,123.94,4.1838712048,2022-02-28,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
6773f9adbc0adbb9a2fb8b3c,Tablet ABXY,eletronicos,999.09,50.7829759003,2022-02-28,Beatriz Moraes,PE,5,cartao_credito,6,-8.38,-37.86
6773f9adbc0adbb9a2fb8b3d,Guarda roupas,moveis,645.85,35.2779846975,2022-02-28,Pedro Gomes,RJ,4,cartao_credito,1,-22.25,-42.66
6773f9adbc0adbb9a2fb8b3e,Guarda roupas,moveis,665.21,35.9515358049,2023-02-28,Pedro Gomes,SP,5,cupom,1,-22.19,-48.79
6773f9adbc0adbb9a2fb8b3f,Corda de pular,esporte e lazer,10.53,0.0,2023-02-28,Rafael Costa,SP,2,cartao_credito,3,-22.19,-48.79
6773f9adbc0adbb9a2fb8b40,Corda de pular,esporte e lazer,17.07,0.0,2023-02-28,Felipe Santos,SP,5,cartao_credito,4,-22.19,-48.79
6773f9adbc0adbb9a2fb8b41,Mesa de centro,moveis,256.87,11.2619937977,2023-02-28,Rafael Costa,RS,4,boleto,1,-30.17,-53.5
6773f9adbc0adbb9a2fb8b4f,Kit banquetas,moveis,440.02,21.0141803086,2021-03-28,Isabella Pereira,SP,2,cartao_credito,24,-22.19,-48.79
6773f9adbc0adbb9a2fb8b50,Iniciando em programação,livros,61.89,3.8217212994,2021-03-28,Lucas Oliveira,CE,3,cartao_credito,6,-5.2,-39.53
6773f9adbc0adbb9a2fb8b51,Fone de ouvido,eletronicos,109.32,6.10408703,2021-03-28,Camila Ribeiro,SP,4,cartao_credito,1,-22.19,-48.79
6773f9adbc0adbb9a2fb8b52,Secadora de roupas,eletrodomesticos,1588.55,90.8274438869,2021-03-28,Beatriz Moraes,SP,4,cartao_credito,2,-22.19,-48.79
6773f9adbc0adbb9a2fb8b53,Mesa de centro,moveis,286.71,15.7975494857,2021-03-28,Bianca Santos,SP,5,cartao_credito,1,-22.19,-48.79
6773f9adbc0adbb9a2fb8b54,Bola de basquete,esporte e lazer,85.66,2.1455763665,2021-03-28,Camila Ribeiro,MG,5,cartao_credito,1,-18.1,-44.38
6773f9adbc0adbb9a2fb8b55,Lava louças,eletrodomesticos,1319.83,67.8614159849,2021-03-28,Beatriz Moraes,RJ,5,cartao_credito,1,-22.25,-42.66
6773f9adbc0adbb9a2fb8b56,Guarda roupas,moveis,682.51,36.6303810466,2021-03-28,Felipe Santos,MA,4,cartao_credito,3,-5.42,-45.44
6773f9adbc0adbb9a2fb8b57,Blocos de montar,brinquedos,41.39,0.0,2021-03-28,Bianca Santos,SP,5,cartao_credito,2,-22.19,-48.79
6773f9adbc0adbb9a2fb8b58,Bola de basquete,esporte e lazer,37.12,2.9163761602,2021-03-28,Pedro Gomes,MS,1,cartao_credito,10,-20.51,-54.54
6773f9adbc0adbb9a2fb8b59,Cômoda,moveis,351.01,16.2746655866,2021-03-28,Juliana Costa,SP,5,boleto,1,-22.19,-48.79
6773f9adbc0adbb9a2fb8b5a,Cômoda,moveis,439.17,23.9155858245,2021-03-28,Lucas Oliveira,SP,4,cartao_credito,1,-22.19,-48.79
6773f9adbc0adbb9a2fb8b5b,Dinossauro Rex,brinquedos,21.78,0.0,2021-03-28,Camila Ribeiro,RJ,5,cartao_credito,2,-22.25,-42.66
6773f9adbc0adbb9a2fb8b5c,Cadeira de escritório,moveis,476.76,25.6748125257,2022-03-28,Camila Ribeiro,SP,4,cartao_credito,1,-22.19,-48.79
6773f9adbc0adbb9a2fb8b5d,Jogo de copos,utilidades domesticas,37.7,0.0,2022-03-28,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
6773f9adbc0adbb9a2fb8b5e,Sofá retrátil,moveis,960.04,48.7036808785,2022-03-28,Bianca Santos,RJ,1,cartao_credito,3,-22.25,-42.66
6773f9adbc0adbb9a2fb8b5f,Blocos de montar,brinquedos,45.1,0.0,2022-03-28,Bruno Rodrigues,ES,4,cartao_credito,3,-19.19,-40.34
6773f9adbc0adbb9a2fb8b60,Iniciando em programação,livros,88.87,7.8958764659,2022-03-28,Lucas Oliveira,ES,5,cartao_credito,10,-19.19,-40.34
6773f9adbc0adbb9a2fb8b61,Smartwatch,eletronicos,222.59,9.4366869258,2023-03-28,Pedro Gomes,ES,5,cartao_credito,4,-19.19,-40.34
6773f9adbc0adbb9a2fb8b62,Celular ABXY,eletronicos,1315.43,67.6271292219,2023-03-28,Beatriz Moraes,SP,4,cartao_credito,2,-22.19,-48.79
6773f9adbc0adbb9a2fb8b63,Modelagem preditiva,livros,93.37,6.3707869519,2023-03-28,Felipe Santos,RJ,5,cartao_debito,1,-22.25,-42.66
6773f9adbc0adbb9a2fb8b64,Geladeira,eletrodomesticos,2349.94,125.416012244,2023-03-28,Beatriz Moraes,SP,1,cupom,1,-22.19,-48.79
6773f9adbc0adbb9a2fb8b6d,Bateria,instrumentos musicais,899.73,45.4923548153,2021-04-28,Pedro Gomes,SP,4,cartao_credito,2,-22.19,-48.79
6773f9adbc0adbb9a2fb8b6e,TV Led UHD 4K,eletronicos,3085.99,161.9041226627,2021-04-28,Pedro Gomes,RJ,3,cartao_credito,10,-22.25,-42.66
6773f9adbc0adbb9a2fb8b6f,Cama box,moveis,569.48,27.9075358407,2021-04-28,Camila Ribeiro,RJ,5,cartao_credito,1,-22.25,-42.66
6773f9adbc0adbb9a2fb8b70,Bateria,instrumentos musicais,808.78,43.7521140138,2021-04-28,Felipe Santos,SE,1,cartao_credito,8,-10.57,-37.45
6773f9adbc0adbb9a2fb8b71,Guitarra,instrumentos musicais,1083.42,58.6287034674,2021-04-28,Bruno Rodrigues,SP,3,cartao_credito,2,-22.19,-48.79
6773f9adbc0adbb9a2fb8b72,Jogo de tabuleiro,brinquedos,223.71,9.4963235564,2021-04-28,Felipe Santos,SP,5,boleto,1,-22.19,-48.79
6773f9adbc0adbb9a2fb8b73,Kit banquetas,moveis,456.18,32.0882637353,2021-04-28,Mariana Ferreira,SP,2,cartao_credito,3,-22.19,-48.79
6773f9adbc0adbb9a2fb8b74,Guitarra,instrumentos musicais,1242.14,66.4289949536,2021-04-28,Juliana Costa,MG,5,cartao_credito,10,-18.1,-44.38
6773f9adbc0adbb9a2fb8b75,Dinossauro Rex,brinquedos,20.91,1.4021714065,2021-04-28,Camila Ribeiro,BA,3,boleto,1,-13.29,-41.71
6773f9adbc0adbb9a2fb8b76,Corda de pular,esporte e lazer,12.97,1.2168784705,2021-04-28,Juliana Costa,MG,1,cartao_credito,1,-18.1,-44.38
6773f9adbc0adbb9a2fb8b77,Cama box,moveis,692.56,37.1598624087,2022-04-28,Rafael Costa,RJ,5,cartao_credito,1,-22.25,-42.66
6773f9adbc0adbb9a2fb8b78,Bateria,instrumentos musicais,1208.49,64.8795613993,2022-04-28,Pedro Gomes,MG,1,cartao_credito,1,-18.1,-44.38
6773f9adbc0adbb9a2fb8b79,Blocos de montar,brinquedos,35.79,0.0,2022-04-28,Juliana Costa,ES,3,cupom,1,-19.19,-40.34
6773f9adbc0adbb9a2fb8b7a,Guarda roupas,moveis,656.24,41.1847411518,2022-04-28,Bruno Rodrigues,MG,5,cartao_credito,5,-18.1,-44.38
6773f9adbc0adbb9a2fb8b7b,Micro-ondas,eletrodomesticos,813.25,54.9491441193,2022-04-28,Felipe Santos,PR,5,cartao_credito,5,-24.89,-51.55
6773f9adbc0adbb9a2fb8b7c,Iniciando em programação,livros,55.92,0.0,2022-04-28,Bruno Rodrigues,SP,5,boleto,1,-22.19,-48.79
6773f9adbc0adbb9a2fb8b7d,Secadora de roupas,eletrodomesticos,1768.76,91.7655879223,2022-04-28,Pedro Gomes,SP,3,cartao_credito,1,-22.19,-48.79
6773f9adbc0adbb9a2fb8b7e,Cubo mágico 8x8,brinquedos,24.88,0.0,2022-04-28,João Souza,SP,4,cartao_credito,3,-22.19,-48.79
6773f9adbc0adbb9a2fb8b7f,Blocos de montar,brinquedos,40.48,2.6817032094,2022-04-28,Bruno Rodrigues,SP,5,boleto,1,-22.19,-48.79
6773f9adbc0adbb9a2fb8b80,Impressora,eletronicos,311.31,16.8594468626,2022-04-28,Camila Ribeiro,SC,5,boleto,1,-27.45,-50.95
6773f9adbc0adbb9a2fb8b8c,Dashboards com Power BI,livros,55.69,0.0,2021-05-28,Isabella Pereira,SP,4,cartao_credito,3,-22.19,-48.79
6773f9adbc0adbb9a2fb8b8d,Guitarra,instrumentos musicais,1284.87,65.9999011587,2021-05-28,Thiago Silva,MG,4,cartao_credito,2,-18.1,-44.38
6773f9adbc0adbb9a2fb8b8e,Celular ABXY,eletronicos,1776.02,92.1521610813,2021-05-28,João Souza,RJ,5,cartao_credito,1,-22.25,-42.66
6773f9adbc0adbb9a2fb8b8f,Dinossauro Rex,brinquedos,20.05,0.0,2022-05-28,Bruno Rodrigues,MG,4,cartao_credito,2,-18.1,-44.38
6773f9adbc0adbb9a2fb8b90,Iniciando em programação,livros,82.14,4.9048124148,2022-05-28,Rafael Costa,SP,5,boleto,1,-22.19,-48.79
6773f9adbc0adbb9a2fb8b91,Ciência de dados com python,livros,93.61,5.5155554085,2022-05-28,Isabella Pereira,PA,3,boleto,1,-3.79,-52.48
6773f9adbc0adbb9a2fb8b92,Impressora,eletronicos,326.2,14.9536077251,2022-05-28,João Souza,PR,1,cartao_credito,1,-24.89,-51.55
6773f9adbc0adbb9a2fb8b93,Dashboards com Power BI,livros,58.9,3.4193737137,2022-05-28,Juliana Costa,MG,4,boleto,1,-18.1,-44.38
6773f9adbc0adbb9a2fb8b94,Corda de pular,esporte e lazer,26.19,2.3343865421,2022-05-28,Larissa Alves,SP,1,boleto,1,-22.19,-48.79
6773f9adbc0adbb9a2fb8b9d,Mochila,esporte e lazer,119.42,3.9431948028,2021-06-28,Felipe Santos,RJ,2,cartao_credito,3,-22.25,-42.66
6773f9adbc0adbb9a2fb8b9e,Celular Plus X42,eletronicos,2868.17,153.2525284119,2021-06-28,Juliana Costa,BA,5,cupom,1,-13.29,-41.71
6773f9adbc0adbb9a2fb8b9f,Cama box,moveis,546.63,29.389528925,2021-06-28,Felipe Santos,MG,5,cartao_credito,1,-18.1,-44.38
6773f9adbc0adbb9a2fb8ba0,Pandeiro,instrumentos musicais,124.08,7.1379912424,2021-06-28,Pedro Gomes,SP,4,cartao_credito,2,-22.19,-48.79
6773f9adbc0adbb9a2fb8ba1,Cômoda,moveis,309.89,17.0318147509,2021-06-28,Isabella Pereira,SP,3,boleto,1,-22.19,-48.79
6773f9adbc0adbb9a2fb8ba2,Bola de vôlei,esporte e lazer,77.35,1.7030938664,2021-06-28,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
6773f9adbc0adbb9a2fb8ba3,Cama box,moveis,904.1,45.7250441686,2021-06-28,Beatriz Moraes,SP,4,cartao_credito,5,-22.19,-48.79
6773f9adbc0adbb9a2fb8ba4,Impressora,eletronicos,416.17,22.4429264014,2021-06-28,Mariana Ferreira,SP,3,boleto,1,-22.19,-48.79
6773f9adbc0adbb9a2fb8ba5,Violão,instrumentos musicais,343.45,15.8721183301,2021-06-28,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
6773f9adbc0adbb9a2fb8ba6,Tablet ABXY,eletronicos,1049.89,53.4879230734,2021-06-28,Beatriz Moraes,RS,4,cartao_credito,1,-30.17,-53.5
6773f9adbc0adbb9a2fb8ba7,Mochila,esporte e lazer,112.9,3.5960244176,2021-06-28,Thiago Silva,RJ,4,cartao_credito,5,-22.25,-42.66
6773f9adbc0adbb9a2fb8ba8,Mochila,esporte e lazer,146.24,9.1859553976,2021-06-28,Bianca Santos,PA,1,cartao_credito,3,-3.79,-52.48
6773f9adbc0adbb9a2fb8ba9,Mesa de centro,moveis,246.64,13.415963916,2022-06-28,Larissa Alves,SP,5,boleto,1,-22.19,-48.79
6773f9adbc0adbb9a2fb8baa,Cama king,moveis,1263.19,76.3554536795,2022-06-28,Camila Ribeiro,SP,4,boleto,1,-22.19,-48.79
6773f9adbc0adbb9a2fb8bab,Mochila,esporte e lazer,139.46,5.0102645144,2022-06-28,Felipe Santos,SP,4,cartao_credito,3,-22.19,-48.79
6773f9adbc0adbb9a2fb8bac,Iniciando em programação,livros,54.99,3.4543170574,2022-06-28,Juliana Costa,SP,5,boleto,1,-22.19,-48.79
6773f9adbc0adbb9a2fb8bad,Dashboards com Power BI,livros,48.2,2.8496309037,2022-06-28,Lucas Oliveira,SP,5,cartao_credito,1,-22.19,-48.79
6773f9adbc0adbb9a2fb8bae,Bola de basquete,esporte e lazer,71.35,1.3836119168,2022-06-28,Camila Ribeiro,RS,5,cartao_credito,5,-30.17,-53.5
6773f9adbc0adbb9a2fb8baf,Cadeira de escritório,moveis,320.96,18.4892697693,2022-06-28,João Souza,BA,5,cartao_credito,1,-13.29,-41.71
6773f9adbc0adbb9a2fb8bb4,Bola de vôlei,esporte e lazer,61.75,0.0,2021-07-28,Thiago Silva,MG,3,cartao_credito,7,-18.1,-44.38
6773f9adbc0adbb9a2fb8bb5,Boneca bebê,brinquedos,79.21,7.3815105271,2021-07-28,Pedro Gomes,MG,3,cartao_credito,1,-18.1,-44.38
6773f9adbc0adbb9a2fb8bb6,Cubo mágico 8x8,brinquedos,20.91,0.0,2021-07-28,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
6773f9adbc0adbb9a2fb8bb7,Jogo de copos,utilidades domesticas,54.97,0.0,2021-07-28,Larissa Alves,SP,4,cartao_credito,4,-22.19,-48.79
6773f9adbc0adbb9a2fb8bb8,Violão,instrumentos musicais,552.04,29.6775951495,2021-07-28,Beatriz Moraes,SP,5,cartao_credito,1,-22.19,-48.79
6773f9adbc0adbb9a2fb8bb9,Micro-ondas,eletrodomesticos,889.0,44.9210145955,2021-07-28,Bruno Rodrigues,BA,4,cartao_credito,1,-13.29,-41.71
6773f9adbc0adbb9a2fb8bba,Bola de vôlei,esporte e lazer,77.16,1.692976938,2021-07-28,Camila Ribeiro,SP,5,boleto,1,-22.19,-48.79
6773f9adbc0adbb9a2fb8bbb,Celular Plus X42,eletronicos,3404.22,181.5475996407,2021-07-28,Mariana Ferreira,MG,5,cartao_credito,8,-18.1,-44.38
6773f9adbc0adbb9a2fb8bbc,Tablet ABXY,eletronicos,891.88,47.7730527736,2021-07-28,Thiago Silva,RS,1,cartao_credito,1,-30.17,-53.5
6773f9adbc0adbb9a2fb8bbd,Cubo mágico 8x8,brinquedos,23.54,1.7845387073,2021-07-28,Mariana Ferreira,SP,5,cartao_credito,3,-22.19,-48.79
